Tech node (nm), Capacity (bytes), Number of banks, Associativity, Output width (bits), Access time (ns), Random cycle time (ns), Dynamic search energy (nJ), Dynamic read energy (nJ), Dynamic write energy (nJ), Standby leakage per bank(mW), Area (mm2), Ndwl, Ndbl, Nspd, Ndcm, Ndsam_level_1, Ndsam_level_2, Data arrary area efficiency %, Ntwl, Ntbl, Ntspd, Ntcm, Ntsam_level_1, Ntsam_level_2, Tag arrary area efficiency %, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 8192, 1, 1, 128, 0.195084, 0.183539, N/A, 0.00346781, 0.00558754, 4.08855, 0.0271078, 2, 2, 2, 4, 1, 1, 64.7662, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
22, 128, 1, 1, 32, 0.0655249, 0.0529124, N/A, 0.000158113, 0.000224369, 0.070209, 0.000367329, 2, 2, 1, 2, 1, 1, 44.6261, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
